event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
536453,fa5db552-3258-4a52-857b-d05e4341a042,спектакль,театр,№1797,Широковская область,Радужнополье,35,1683,"Клуб хорового пения ""Космос"" Лимитед","наб. Базарная, д. 8/5 стр. 842"
26600,d26de8cd-abbd-4226-a53c-11c2f3880d29,спектакль,театр,№4964,Каменевский регион,Глиногорск,213,3305,"Дизайнерская мастерская ""Дизайн"" и партнеры","алл. Тюленина, д. 5/6 к. 2/4"
535522,8d635bfc-ed8f-439e-a431-ac3725b37711,событие,другое,№4377,Медовская область,Радужсвет,47,4277,"Дом-музей ""Восход"" и партнеры","пр. Карла Либкнехта, д. 91 стр. 8"
551120,5c6a6887-bdec-4b59-bfa2-a12a2bb40f3b,событие,другое,№5049,Североярская область,Озёрск,2,1821,"Проект по интеграции искусства ""Успех"" Инк","алл. Сплавная, д. 1/5 к. 12"
530469,f48dea48-4eac-47d1-847c-9d555eb2c2fa,концерт,концерты,№3482,Североярская область,Озёрск,2,1951,"Совет искусства ""Шар"" и партнеры","наб. Монтажников, д. 5/5 стр. 7/5"
536111,f74054d4-0881-4645-9940-be7e27c8184c,событие,другое,№2589,Дальнезорский край,Рощино,195,1051,"Академия искусства ""Акцент"" Инк","пер. Красногвардейский, д. 856 к. 976"
561606,12b7d7c1-7746-46e6-a1d5-f8271ca41af2,концерт,концерты,№974,Североярская область,Озёрск,2,1304,"Кинокомитет ""Гармония"" и партнеры","наб. Комарова, д. 59 к. 35"
511401,d1b7a534-f6de-42e9-9ee7-cae40dbcf091,фестиваль,концерты,№3925,Широковская область,Ягодиновка,239,1260,"Детская художественная школа ""История"" и партнеры","ул. Московская, д. 35 стр. 8/2"
484811,02bfb0d5-6e88-419b-a36a-7c4210a132d0,спектакль,театр,№1709,Травиницкий округ,Сосновечин,64,3936,"Центр по изучению культуры ""Финал"" Инк","пер. Озерный, д. 8/9"
532715,75d01977-fe24-4df1-9ea5-c03a4ac342d5,концерт,концерты,№3496,Каменевский регион,Глиногорск,213,1450,"Группа по городскому искусству ""Область"" Лимитед","пр. Ленинский, д. 12"
264396,a8d5a09b-5881-41a4-a134-556c542ac414,спектакль,театр,№1694,Речиновская область,Дальнесветск,65,897,"Мастерская графического дизайна ""Финал"" Лтд","бул. Славянский, д. 60"
489174,4bcfae61-2653-4d55-bf60-9dbecd81e714,событие,другое,№5006,Североярская область,Озёрск,2,1544,"Творческая лаборатория ""Шанс"" Инкорпорэйтед","бул. Литейный, д. 72 к. 909"
562086,9de9654f-b55a-4009-ad99-189e8a8d6782,концерт,концерты,№3887,Каменноозёрный край,Ордакент,12,3745,"Театр на треноге ""Наследие"" Лтд","пр. Чкалова, д. 1/1 стр. 544"
568719,46010b4a-31ae-4c42-b047-18f31623418b,спектакль,театр,№3567,Глиногорская область,Глиногорь,10951,3012,"Творческая ассоциация ""Фазенда"" Лимитед","ул. Мостовая, д. 93 к. 9"
446939,3deb67d7-70c5-48a8-80aa-0eea459fe401,концерт,концерты,№1339,Североярская область,Озёрск,2,1369,"Музыкальный фестиваль ""Заметка"" Инкорпорэйтед","алл. Островского, д. 3/1"
333963,97cc4c0f-77ca-4057-a72a-24675f2457d3,концерт,концерты,№4191,Североярская область,Озёрск,2,1328,"Гастрольный театр ""Вернисаж"" Групп","пер. Подстанция, д. 57"
562815,a6f10352-9054-41df-8b43-dc91c2a8d89e,концерт,концерты,№2523,Речиновская область,Дальнесветск,65,964,"Мастерская графического дизайна ""Блюз"" и партнеры","наб. Студенческая, д. 844 к. 80"
404720,3c17f107-eb04-4714-827d-3292d5479930,мюзикл,театр,№2802,Каменевский регион,Глиногорск,213,4469,"Выставка ремесел ""Долина"" Лимитед","наб. Свободная, д. 8 к. 816"
576586,286be498-9fd3-4b4c-8ba8-b266a9fa06fa,концерт,концерты,№2032,Североярская область,Озёрск,2,3440,"Киновидеостудия ""Angle"" Лтд","пер. Деповский, д. 120"
520899,339e4c9c-1d76-4c0d-b17a-f810dfb19583,концерт,концерты,№4377,Каменевский регион,Глиногорск,213,2440,"Ремесленный центр ""Юный"" Групп","бул. Гоголя, д. 3/7"
315781,ad979b6d-4de6-42d8-9780-d1d54a305799,событие,другое,№3377,Широковская область,Ягодиновка,239,1582,"Кинокомпания ""Тандем"" Групп","пер. 50 лет Победы, д. 310"
194966,5a3b9de8-35d6-4f5e-8d46-cb0b308c929a,событие,другое,№1494,Каменевский регион,Глиногорск,213,1614,"Культурный центр ""Общие"" Групп","ул. Владимирская, д. 87 стр. 4"
569697,7f085875-2cc6-453d-acdd-7901f02cabef,концерт,концерты,№4532,Лугоградская область,Кристалевск,193,2895,"Клуб историков ""Кружка"" Групп","пер. Карла Либкнехта, д. 8/6"
544196,a1cd4679-cce1-4b7c-bbde-0701ed80ce16,концерт,концерты,№4336,Широковская область,Ягодиновка,239,1383,"Площадка для танцев ""Смысл"" Групп","наб. Одесская, д. 5"
377875,98aa64a0-d0e7-4f9b-b0b6-00cced8d5dad,спектакль,театр,№1739,Солнечнореченская область,Озёрово,172,3274,"Клуб фольклора ""Атмосфера"" Лтд","алл. Монтажников, д. 4 к. 3"
528260,48136175-143e-44fe-b558-e867542fe66b,событие,другое,№3685,Медовская область,Радужсвет,47,4104,"Выставка ремесел ""Зеленый"" Инк","алл. Сурикова, д. 93 к. 3"
473203,e8d3f421-471f-4925-8345-56da846f4398,концерт,концерты,№824,Озернинский край,Родниковецк,240,1429,"Молодежный клуб ""Долина"" Групп","пр. Осенний, д. 5/8 к. 6/1"
534456,34eb5e2d-ca42-4300-a896-7ce5e2c1cbcf,концерт,концерты,№4332,Каменевский регион,Глиногорск,213,1137,"Проект по интеграции искусства ""Обилие"" Инкорпорэйтед","пер. Громова, д. 18"
553227,669c9cb5-ca7e-4f94-8b38-82ef3a1e21a8,концерт,концерты,№3342,Каменевский регион,Глиногорск,213,1266,"Этнографический музей ""Птица"" Групп","пер. Моховой, д. 8/4 стр. 9"
528277,9125c945-e5c2-4047-9581-79f514e8a4e8,балет,театр,№3575,Горицветская область,Островецк,50,1520,"Молодежный клуб ""Секунда"" Лимитед","ш. Фадеева, д. 10 стр. 41"
589534,d2f15eca-1b4d-4787-ab9e-d6dfa4928a35,спектакль,театр,№3589,Светополянский округ,Жаркентай,11164,2873,"Арт-фестиваль ""Модуль"" Лимитед","наб. Журавлева, д. 1 к. 329"
577454,1bb6fe6c-1e88-4367-9ea4-a883c1c84995,концерт,концерты,№2121,Североярская область,Озёрск,2,958,"Кинокомпания ""Калейдоскоп"" Лимитед","ул. Лесная, д. 4/4 к. 58"
382077,3c0613ef-1ea9-49a5-8b6b-16bf3a09af72,спектакль,театр,№4013,Каменевский регион,Глиногорск,213,2448,"Академия искусства ""Область"" Лтд","ул. Казачья, д. 73"
568981,53c53dc0-c3a4-4d5d-b5b7-ecbf173e91c8,спектакль,театр,№4382,Североярская область,Озёрск,2,2762,"Творческое агентство ""Sound"" Инкорпорэйтед","ул. Кольцова, д. 373 к. 7"
362163,7689d4b9-74c5-4da0-aede-812473c189e2,событие,другое,№3529,Серебринская область,Озёрчане,62,3149,"Дворец культуры ""Скворечник"" Инк","пер. Кочубея, д. 7/7 к. 50"
523396,1516bbfd-528d-447f-a8d7-0f58832e4f89,событие,другое,№1694,Речиновская область,Дальнесветск,65,3411,"Клуб настольных игр ""Листья"" Инк","наб. Верхняя, д. 18"
536920,2bd11b55-de6e-4f7b-891d-04d49a13bb8e,фестиваль,концерты,№1249,Каменевский регион,Глиногорск,213,3239,"Академия прикладного искусства ""Сквозняк"" Групп","пр. Дорожников, д. 2/7"
